participantId,trialId,trialOrder,responseId,status,rejectReason,rejectTime,percentComplete,description,instruction,responsePrompt,answer,correctAnswer,responseMin,responseMax,startTime,endTime,duration,cleanedDuration,configHash
"9c1d4c67-0644-4817-95a8-eaaa41e1ac1f","42-0.3,0.28","3","seed_L_R","completed","undefined","undefined","100.00","undefined","undefined","seed_L_R (hidden)","","{""seed"":42,""opacity_left"":0.3,""opacity_right"":0.28}","undefined","undefined","2025-04-15T15:04:03.093Z","2025-04-15T15:04:09.450Z","6357","6357","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"9c1d4c67-0644-4817-95a8-eaaa41e1ac1f","42-0.3,0.4","4","button_selected","completed","undefined","undefined","100.00","undefined","undefined","Select the figure with higher opacity level","Right Image","Right Image","undefined","undefined","2025-04-15T15:04:09.499Z","2025-04-15T15:04:12.863Z","3364","3364","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"9c1d4c67-0644-4817-95a8-eaaa41e1ac1f","42-0.3,0.4","4","seed_L_R","completed","undefined","undefined","100.00","undefined","undefined","seed_L_R (hidden)","","{""seed"":42,""opacity_left"":0.3,""opacity_right"":0.4}","undefined","undefined","2025-04-15T15:04:09.499Z","2025-04-15T15:04:12.863Z","3364","3364","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"9c1d4c67-0644-4817-95a8-eaaa41e1ac1f","42-0.5,0.9","5","button_selected","completed","undefined","undefined","100.00","undefined","undefined","Select the figure with higher opacity level","Right Image","Right Image","undefined","undefined","2025-04-15T15:04:12.914Z","2025-04-15T15:04:14.506Z","1592","1592","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"9c1d4c67-0644-4817-95a8-eaaa41e1ac1f","42-0.5,0.9","5","seed_L_R","completed","undefined","undefined","100.00","undefined","undefined","seed_L_R (hidden)","","{""seed"":42,""opacity_left"":0.5,""opacity_right"":0.9}","undefined","undefined","2025-04-15T15:04:12.914Z","2025-04-15T15:04:14.506Z","1592","1592","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"9c1d4c67-0644-4817-95a8-eaaa41e1ac1f","42-0.5,0.7","6","button_selected","completed","undefined","undefined","100.00","undefined","undefined","Select the figure with higher opacity level","Right Image","Right Image","undefined","undefined","2025-04-15T15:04:14.557Z","2025-04-15T15:04:16.212Z","1655","1655","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"9c1d4c67-0644-4817-95a8-eaaa41e1ac1f","42-0.5,0.7","6","seed_L_R","completed","undefined","undefined","100.00","undefined","undefined","seed_L_R (hidden)","","{""seed"":42,""opacity_left"":0.5,""opacity_right"":0.7}","undefined","undefined","2025-04-15T15:04:14.557Z","2025-04-15T15:04:16.212Z","1655","1655","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"9c1d4c67-0644-4817-95a8-eaaa41e1ac1f","42-0.7,0.5","7","button_selected","completed","undefined","undefined","100.00","undefined","undefined","Select the figure with higher opacity level","Left Image","Left Image","undefined","undefined","2025-04-15T15:04:16.259Z","2025-04-15T15:04:19.331Z","3072","3072","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"9c1d4c67-0644-4817-95a8-eaaa41e1ac1f","42-0.7,0.5","7","seed_L_R","completed","undefined","undefined","100.00","undefined","undefined","seed_L_R (hidden)","","{""seed"":42,""opacity_left"":0.7,""opacity_right"":0.5}","undefined","undefined","2025-04-15T15:04:16.259Z","2025-04-15T15:04:19.331Z","3072","3072","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"9c1d4c67-0644-4817-95a8-eaaa41e1ac1f","42-0.7,0.74","8","button_selected","completed","undefined","undefined","100.00","undefined","undefined","Select the figure with higher opacity level","Right Image","Right Image","undefined","undefined","2025-04-15T15:04:19.377Z","2025-04-15T15:04:20.962Z","1585","1585","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"9c1d4c67-0644-4817-95a8-eaaa41e1ac1f","42-0.7,0.74","8","seed_L_R","completed","undefined","undefined","100.00","undefined","undefined","seed_L_R (hidden)","","{""seed"":42,""opacity_left"":0.7,""opacity_right"":0.74}","undefined","undefined","2025-04-15T15:04:19.377Z","2025-04-15T15:04:20.962Z","1585","1585","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"9c1d4c67-0644-4817-95a8-eaaa41e1ac1f","42-0.5,0.4","9","button_selected","completed","undefined","undefined","100.00","undefined","undefined","Select the figure with higher opacity level","Left Image","Left Image","undefined","undefined","2025-04-15T15:04:21.006Z","2025-04-15T15:04:24.731Z","3725","3725","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"9c1d4c67-0644-4817-95a8-eaaa41e1ac1f","42-0.5,0.4","9","seed_L_R","completed","undefined","undefined","100.00","undefined","undefined","seed_L_R (hidden)","","{""seed"":42,""opacity_left"":0.5,""opacity_right"":0.4}","undefined","undefined","2025-04-15T15:04:21.006Z","2025-04-15T15:04:24.731Z","3725","3725","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"9c1d4c67-0644-4817-95a8-eaaa41e1ac1f","42-0.5,0.48","10","button_selected","completed","undefined","undefined","100.00","undefined","undefined","Select the figure with higher opacity level","Right Image","Left Image","undefined","undefined","2025-04-15T15:04:24.783Z","2025-04-15T15:04:30.637Z","5854","5854","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"9c1d4c67-0644-4817-95a8-eaaa41e1ac1f","42-0.5,0.48","10","seed_L_R","completed","undefined","undefined","100.00","undefined","undefined","seed_L_R (hidden)","","{""seed"":42,""opacity_left"":0.5,""opacity_right"":0.48}","undefined","undefined","2025-04-15T15:04:24.783Z","2025-04-15T15:04:30.637Z","5854","5854","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"9c1d4c67-0644-4817-95a8-eaaa41e1ac1f","42-0.5,0.2","11","button_selected","completed","undefined","undefined","100.00","undefined","undefined","Select the figure with higher opacity level","Left Image","Left Image","undefined","undefined","2025-04-15T15:04:30.702Z","2025-04-15T15:04:35.113Z","4411","4411","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"9c1d4c67-0644-4817-95a8-eaaa41e1ac1f","42-0.5,0.2","11","seed_L_R","completed","undefined","undefined","100.00","undefined","undefined","seed_L_R (hidden)","","{""seed"":42,""opacity_left"":0.5,""opacity_right"":0.2}","undefined","undefined","2025-04-15T15:04:30.702Z","2025-04-15T15:04:35.113Z","4411","4411","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"9c1d4c67-0644-4817-95a8-eaaa41e1ac1f","42-0.7,0.4","12","button_selected","completed","undefined","undefined","100.00","undefined","undefined","Select the figure with higher opacity level","Left Image","Left Image","undefined","undefined","2025-04-15T15:04:35.170Z","2025-04-15T15:04:39.618Z","4448","4448","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"9c1d4c67-0644-4817-95a8-eaaa41e1ac1f","42-0.7,0.4","12","seed_L_R","completed","undefined","undefined","100.00","undefined","undefined","seed_L_R (hidden)","","{""seed"":42,""opacity_left"":0.7,""opacity_right"":0.4}","undefined","undefined","2025-04-15T15:04:35.170Z","2025-04-15T15:04:39.618Z","4448","4448","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"9c1d4c67-0644-4817-95a8-eaaa41e1ac1f","42-0.7,0.66","13","button_selected","completed","undefined","undefined","100.00","undefined","undefined","Select the figure with higher opacity level","Left Image","Left Image","undefined","undefined","2025-04-15T15:04:39.675Z","2025-04-15T15:04:48.283Z","8608","8608","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"9c1d4c67-0644-4817-95a8-eaaa41e1ac1f","42-0.7,0.66","13","seed_L_R","completed","undefined","undefined","100.00","undefined","undefined","seed_L_R (hidden)","","{""seed"":42,""opacity_left"":0.7,""opacity_right"":0.66}","undefined","undefined","2025-04-15T15:04:39.675Z","2025-04-15T15:04:48.283Z","8608","8608","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"9c1d4c67-0644-4817-95a8-eaaa41e1ac1f","42-0.7,0.66","14","button_selected","completed","undefined","undefined","100.00","undefined","undefined","Select the figure with higher opacity level","Left Image","Left Image","undefined","undefined","2025-04-15T15:04:48.353Z","2025-04-15T15:04:54.814Z","6461","6461","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"9c1d4c67-0644-4817-95a8-eaaa41e1ac1f","42-0.7,0.66","14","seed_L_R","completed","undefined","undefined","100.00","undefined","undefined","seed_L_R (hidden)","","{""seed"":42,""opacity_left"":0.7,""opacity_right"":0.66}","undefined","undefined","2025-04-15T15:04:48.353Z","2025-04-15T15:04:54.814Z","6461","6461","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"9c1d4c67-0644-4817-95a8-eaaa41e1ac1f","42-0.7,0.74","15","button_selected","completed","undefined","undefined","100.00","undefined","undefined","Select the figure with higher opacity level","Right Image","Right Image","undefined","undefined","2025-04-15T15:04:54.889Z","2025-04-15T15:05:00.909Z","6020","6020","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"9c1d4c67-0644-4817-95a8-eaaa41e1ac1f","42-0.7,0.74","15","seed_L_R","completed","undefined","undefined","100.00","undefined","undefined","seed_L_R (hidden)","","{""seed"":42,""opacity_left"":0.7,""opacity_right"":0.74}","undefined","undefined","2025-04-15T15:04:54.889Z","2025-04-15T15:05:00.909Z","6020","6020","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"9c1d4c67-0644-4817-95a8-eaaa41e1ac1f","42-0.3,0.26","16","button_selected","completed","undefined","undefined","100.00","undefined","undefined","Select the figure with higher opacity level","Left Image","Left Image","undefined","undefined","2025-04-15T15:05:00.966Z","2025-04-15T15:05:09.471Z","8505","8505","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"9c1d4c67-0644-4817-95a8-eaaa41e1ac1f","42-0.3,0.26","16","seed_L_R","completed","undefined","undefined","100.00","undefined","undefined","seed_L_R (hidden)","","{""seed"":42,""opacity_left"":0.3,""opacity_right"":0.26}","undefined","undefined","2025-04-15T15:05:00.966Z","2025-04-15T15:05:09.471Z","8505","8505","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"9c1d4c67-0644-4817-95a8-eaaa41e1ac1f","42-0.3,0.1","17","button_selected","completed","undefined","undefined","100.00","undefined","undefined","Select the figure with higher opacity level","Left Image","Left Image","undefined","undefined","2025-04-15T15:05:09.527Z","2025-04-15T15:05:11.489Z","1962","1962","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"9c1d4c67-0644-4817-95a8-eaaa41e1ac1f","42-0.3,0.1","17","seed_L_R","completed","undefined","undefined","100.00","undefined","undefined","seed_L_R (hidden)","","{""seed"":42,""opacity_left"":0.3,""opacity_right"":0.1}","undefined","undefined","2025-04-15T15:05:09.527Z","2025-04-15T15:05:11.489Z","1962","1962","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"9c1d4c67-0644-4817-95a8-eaaa41e1ac1f","42-0.3,0.0","18","button_selected","completed","undefined","undefined","100.00","undefined","undefined","Select the figure with higher opacity level","Left Image","Left Image","undefined","undefined","2025-04-15T15:05:11.536Z","2025-04-15T15:05:13.200Z","1664","1664","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"9c1d4c67-0644-4817-95a8-eaaa41e1ac1f","42-0.3,0.0","18","seed_L_R","completed","undefined","undefined","100.00","undefined","undefined","seed_L_R (hidden)","","{""seed"":42,""opacity_left"":0.3,""opacity_right"":0}","undefined","undefined","2025-04-15T15:05:11.536Z","2025-04-15T15:05:13.200Z","1664","1664","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"9c1d4c67-0644-4817-95a8-eaaa41e1ac1f","42-0.3,0.32","19","button_selected","completed","undefined","undefined","100.00","undefined","undefined","Select the figure with higher opacity level","Right Image","Right Image","undefined","undefined","2025-04-15T15:05:13.257Z","2025-04-15T15:05:18.862Z","5605","5605","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"9c1d4c67-0644-4817-95a8-eaaa41e1ac1f","42-0.3,0.32","19","seed_L_R","completed","undefined","undefined","100.00","undefined","undefined","seed_L_R (hidden)","","{""seed"":42,""opacity_left"":0.3,""opacity_right"":0.32}","undefined","undefined","2025-04-15T15:05:13.257Z","2025-04-15T15:05:18.862Z","5605","5605","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"9c1d4c67-0644-4817-95a8-eaaa41e1ac1f","42-0.7,0.6","20","button_selected","completed","undefined","undefined","100.00","undefined","undefined","Select the figure with higher opacity level","Left Image","Left Image","undefined","undefined","2025-04-15T15:05:18.912Z","2025-04-15T15:05:23.221Z","4309","4309","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"9c1d4c67-0644-4817-95a8-eaaa41e1ac1f","42-0.7,0.6","20","seed_L_R","completed","undefined","undefined","100.00","undefined","undefined","seed_L_R (hidden)","","{""seed"":42,""opacity_left"":0.7,""opacity_right"":0.6}","undefined","undefined","2025-04-15T15:05:18.912Z","2025-04-15T15:05:23.221Z","4309","4309","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"9c1d4c67-0644-4817-95a8-eaaa41e1ac1f","42-0.7,1.0","21","button_selected","completed","undefined","undefined","100.00","undefined","undefined","Select the figure with higher opacity level","Right Image","Right Image","undefined","undefined","2025-04-15T15:05:23.268Z","2025-04-15T15:05:24.852Z","1584","1584","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"9c1d4c67-0644-4817-95a8-eaaa41e1ac1f","42-0.7,1.0","21","seed_L_R","completed","undefined","undefined","100.00","undefined","undefined","seed_L_R (hidden)","","{""seed"":42,""opacity_left"":0.7,""opacity_right"":1}","undefined","undefined","2025-04-15T15:05:23.268Z","2025-04-15T15:05:24.852Z","1584","1584","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"9c1d4c67-0644-4817-95a8-eaaa41e1ac1f","42-0.5,0.54","22","button_selected","completed","undefined","undefined","100.00","undefined","undefined","Select the figure with higher opacity level","Right Image","Right Image","undefined","undefined","2025-04-15T15:05:24.894Z","2025-04-15T15:05:27.062Z","2168","2168","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"9c1d4c67-0644-4817-95a8-eaaa41e1ac1f","42-0.5,0.54","22","seed_L_R","completed","undefined","undefined","100.00","undefined","undefined","seed_L_R (hidden)","","{""seed"":42,""opacity_left"":0.5,""opacity_right"":0.54}","undefined","undefined","2025-04-15T15:05:24.894Z","2025-04-15T15:05:27.062Z","2168","2168","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"9c1d4c67-0644-4817-95a8-eaaa41e1ac1f","42-0.5,0.46","23","button_selected","completed","undefined","undefined","100.00","undefined","undefined","Select the figure with higher opacity level","Left Image","Left Image","undefined","undefined","2025-04-15T15:05:27.103Z","2025-04-15T15:05:32.833Z","5730","5730","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"9c1d4c67-0644-4817-95a8-eaaa41e1ac1f","42-0.5,0.46","23","seed_L_R","completed","undefined","undefined","100.00","undefined","undefined","seed_L_R (hidden)","","{""seed"":42,""opacity_left"":0.5,""opacity_right"":0.46}","undefined","undefined","2025-04-15T15:05:27.103Z","2025-04-15T15:05:32.833Z","5730","5730","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"9c1d4c67-0644-4817-95a8-eaaa41e1ac1f","42-0.3,0.22","24","button_selected","completed","undefined","undefined","100.00","undefined","undefined","Select the figure with higher opacity level","Left Image","Left Image","undefined","undefined","2025-04-15T15:05:32.888Z","2025-04-15T15:05:36.619Z","3731","3731","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"9c1d4c67-0644-4817-95a8-eaaa41e1ac1f","42-0.3,0.22","24","seed_L_R","completed","undefined","undefined","100.00","undefined","undefined","seed_L_R (hidden)","","{""seed"":42,""opacity_left"":0.3,""opacity_right"":0.22}","undefined","undefined","2025-04-15T15:05:32.888Z","2025-04-15T15:05:36.619Z","3731","3731","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"9c1d4c67-0644-4817-95a8-eaaa41e1ac1f","42-0.3,0.34","25","button_selected","completed","undefined","undefined","100.00","undefined","undefined","Select the figure with higher opacity level","Right Image","Right Image","undefined","undefined","2025-04-15T15:05:36.695Z","2025-04-15T15:05:40.487Z","3792","3792","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"9c1d4c67-0644-4817-95a8-eaaa41e1ac1f","42-0.3,0.34","25","seed_L_R","completed","undefined","undefined","100.00","undefined","undefined","seed_L_R (hidden)","","{""seed"":42,""opacity_left"":0.3,""opacity_right"":0.34}","undefined","undefined","2025-04-15T15:05:36.695Z","2025-04-15T15:05:40.487Z","3792","3792","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"9c1d4c67-0644-4817-95a8-eaaa41e1ac1f","42-0.7,0.68","26","button_selected","completed","undefined","undefined","100.00","undefined","undefined","Select the figure with higher opacity level","Left Image","Left Image","undefined","undefined","2025-04-15T15:05:40.547Z","2025-04-15T15:05:49.757Z","9210","9210","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"9c1d4c67-0644-4817-95a8-eaaa41e1ac1f","42-0.7,0.68","26","seed_L_R","completed","undefined","undefined","100.00","undefined","undefined","seed_L_R (hidden)","","{""seed"":42,""opacity_left"":0.7,""opacity_right"":0.68}","undefined","undefined","2025-04-15T15:05:40.547Z","2025-04-15T15:05:49.757Z","9210","9210","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"9c1d4c67-0644-4817-95a8-eaaa41e1ac1f","42-0.7,0.3","27","button_selected","completed","undefined","undefined","100.00","undefined","undefined","Select the figure with higher opacity level","Left Image","Left Image","undefined","undefined","2025-04-15T15:05:49.826Z","2025-04-15T15:05:51.637Z","1811","1811","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"9c1d4c67-0644-4817-95a8-eaaa41e1ac1f","42-0.7,0.3","27","seed_L_R","completed","undefined","undefined","100.00","undefined","undefined","seed_L_R (hidden)","","{""seed"":42,""opacity_left"":0.7,""opacity_right"":0.3}","undefined","undefined","2025-04-15T15:05:49.826Z","2025-04-15T15:05:51.637Z","1811","1811","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"9c1d4c67-0644-4817-95a8-eaaa41e1ac1f","42-0.5,0.8","28","button_selected","completed","undefined","undefined","100.00","undefined","undefined","Select the figure with higher opacity level","Right Image","Right Image","undefined","undefined","2025-04-15T15:05:51.685Z","2025-04-15T15:05:53.330Z","1645","1645","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"9c1d4c67-0644-4817-95a8-eaaa41e1ac1f","42-0.5,0.8","28","seed_L_R","completed","undefined","undefined","100.00","undefined","undefined","seed_L_R (hidden)","","{""seed"":42,""opacity_left"":0.5,""opacity_right"":0.8}","undefined","undefined","2025-04-15T15:05:51.685Z","2025-04-15T15:05:53.330Z","1645","1645","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"9c1d4c67-0644-4817-95a8-eaaa41e1ac1f","42-0.3,0.7","29","button_selected","completed","undefined","undefined","100.00","undefined","undefined","Select the figure with higher opacity level","Right Image","Right Image","undefined","undefined","2025-04-15T15:05:53.375Z","2025-04-15T15:05:54.879Z","1504","1504","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"9c1d4c67-0644-4817-95a8-eaaa41e1ac1f","42-0.3,0.7","29","seed_L_R","completed","undefined","undefined","100.00","undefined","undefined","seed_L_R (hidden)","","{""seed"":42,""opacity_left"":0.3,""opacity_right"":0.7}","undefined","undefined","2025-04-15T15:05:53.375Z","2025-04-15T15:05:54.879Z","1504","1504","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"9c1d4c67-0644-4817-95a8-eaaa41e1ac1f","42-0.3,0.38","30","button_selected","completed","undefined","undefined","100.00","undefined","undefined","Select the figure with higher opacity level","Right Image","Right Image","undefined","undefined","2025-04-15T15:05:54.922Z","2025-04-15T15:05:57.847Z","2925","2925","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"9c1d4c67-0644-4817-95a8-eaaa41e1ac1f","42-0.3,0.38","30","seed_L_R","completed","undefined","undefined","100.00","undefined","undefined","seed_L_R (hidden)","","{""seed"":42,""opacity_left"":0.3,""opacity_right"":0.38}","undefined","undefined","2025-04-15T15:05:54.922Z","2025-04-15T15:05:57.847Z","2925","2925","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"9c1d4c67-0644-4817-95a8-eaaa41e1ac1f","42-0.5,0.3","31","button_selected","completed","undefined","undefined","100.00","undefined","undefined","Select the figure with higher opacity level","Left Image","Left Image","undefined","undefined","2025-04-15T15:05:57.902Z","2025-04-15T15:05:59.891Z","1989","1989","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"9c1d4c67-0644-4817-95a8-eaaa41e1ac1f","42-0.5,0.3","31","seed_L_R","completed","undefined","undefined","100.00","undefined","undefined","seed_L_R (hidden)","","{""seed"":42,""opacity_left"":0.5,""opacity_right"":0.3}","undefined","undefined","2025-04-15T15:05:57.902Z","2025-04-15T15:05:59.891Z","1989","1989","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"9c1d4c67-0644-4817-95a8-eaaa41e1ac1f","42-0.5,1.0","32","button_selected","completed","undefined","undefined","100.00","undefined","undefined","Select the figure with higher opacity level","Right Image","Right Image","undefined","undefined","2025-04-15T15:05:59.949Z","2025-04-15T15:06:01.476Z","1527","1527","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"9c1d4c67-0644-4817-95a8-eaaa41e1ac1f","42-0.5,1.0","32","seed_L_R","completed","undefined","undefined","100.00","undefined","undefined","seed_L_R (hidden)","","{""seed"":42,""opacity_left"":0.5,""opacity_right"":1}","undefined","undefined","2025-04-15T15:05:59.949Z","2025-04-15T15:06:01.476Z","1527","1527","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"9c1d4c67-0644-4817-95a8-eaaa41e1ac1f","42-0.7,0.78","33","button_selected","completed","undefined","undefined","100.00","undefined","undefined","Select the figure with higher opacity level","Right Image","Right Image","undefined","undefined","2025-04-15T15:06:01.519Z","2025-04-15T15:06:07.086Z","5567","5567","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"9c1d4c67-0644-4817-95a8-eaaa41e1ac1f","42-0.7,0.78","33","seed_L_R","completed","undefined","undefined","100.00","undefined","undefined","seed_L_R (hidden)","","{""seed"":42,""opacity_left"":0.7,""opacity_right"":0.78}","undefined","undefined","2025-04-15T15:06:01.519Z","2025-04-15T15:06:07.086Z","5567","5567","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"9c1d4c67-0644-4817-95a8-eaaa41e1ac1f","42-0.7,0.62","34","button_selected","completed","undefined","undefined","100.00","undefined","undefined","Select the figure with higher opacity level","Left Image","Left Image","undefined","undefined","2025-04-15T15:06:07.135Z","2025-04-15T15:06:11.809Z","4674","4674","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"9c1d4c67-0644-4817-95a8-eaaa41e1ac1f","42-0.7,0.62","34","seed_L_R","completed","undefined","undefined","100.00","undefined","undefined","seed_L_R (hidden)","","{""seed"":42,""opacity_left"":0.7,""opacity_right"":0.62}","undefined","undefined","2025-04-15T15:06:07.135Z","2025-04-15T15:06:11.809Z","4674","4674","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"9c1d4c67-0644-4817-95a8-eaaa41e1ac1f","42-0.3,0.2","35","button_selected","completed","undefined","undefined","100.00","undefined","undefined","Select the figure with higher opacity level","Left Image","Left Image","undefined","undefined","2025-04-15T15:06:11.856Z","2025-04-15T15:06:15.249Z","3393","3393","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"9c1d4c67-0644-4817-95a8-eaaa41e1ac1f","42-0.3,0.2","35","seed_L_R","completed","undefined","undefined","100.00","undefined","undefined","seed_L_R (hidden)","","{""seed"":42,""opacity_left"":0.3,""opacity_right"":0.2}","undefined","undefined","2025-04-15T15:06:11.856Z","2025-04-15T15:06:15.249Z","3393","3393","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"9c1d4c67-0644-4817-95a8-eaaa41e1ac1f","42-0.5,0.42","36","button_selected","completed","undefined","undefined","100.00","undefined","undefined","Select the figure with higher opacity level","Left Image","Left Image","undefined","undefined","2025-04-15T15:06:15.295Z","2025-04-15T15:06:19.725Z","4430","4430","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"9c1d4c67-0644-4817-95a8-eaaa41e1ac1f","42-0.5,0.42","36","seed_L_R","completed","undefined","undefined","100.00","undefined","undefined","seed_L_R (hidden)","","{""seed"":42,""opacity_left"":0.5,""opacity_right"":0.42}","undefined","undefined","2025-04-15T15:06:15.295Z","2025-04-15T15:06:19.725Z","4430","4430","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"9c1d4c67-0644-4817-95a8-eaaa41e1ac1f","42-0.3,0.5","37","button_selected","completed","undefined","undefined","100.00","undefined","undefined","Select the figure with higher opacity level","Right Image","Right Image","undefined","undefined","2025-04-15T15:06:19.784Z","2025-04-15T15:06:21.638Z","1854","1854","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
"9c1d4c67-0644-4817-95a8-eaaa41e1ac1f","42-0.3,0.5","37","seed_L_R","completed","undefined","undefined","100.00","undefined","undefined","seed_L_R (hidden)","","{""seed"":42,""opacity_left"":0.3,""opacity_right"":0.5}","undefined","undefined","2025-04-15T15:06:19.784Z","2025-04-15T15:06:21.638Z","1854","1854","26c0fa4437181446d92461a9a4470c83d4f61bea9edfc9ebb4d27c409b62cc49"
